,Species,Country.of.Origin,Harvest.Year,Variety,Processing.Method,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_mean_meters,Total.Cup.Points
436,0,3,3,5,4,0,0.0,2,0,1775.0,7.0
437,0,3,2,5,4,0,0.0,2,0,1700.0,7.0
438,0,3,1,5,4,0,0.0,2,1,1880.0,7.0
439,0,3,1,5,4,0,0.0,2,1,1800.0,7.0
440,0,0,9,2,0,0,0.0,2,4,890.0,7.0
441,0,9,8,2,4,0,0.0,2,1,1901.0,7.0
442,0,28,7,2,4,0,0.0,2,3,168.0,7.0
443,0,24,8,5,4,0,1.0,2,0,1775.0305449954915,7.0
444,0,34,8,3,0,0,0.0,2,0,1550.0,7.0
445,0,9,7,5,4,2,2.0,2,3,1500.0,7.0
446,0,11,7,4,4,0,1.0,0,1,1450.0,7.0
447,0,2,6,3,4,0,0.0,2,0,1200.0,7.0
448,0,2,6,3,4,0,0.0,2,3,1600.0,7.0
449,0,7,7,2,4,0,0.0,2,0,1350.0,7.0
450,0,9,6,2,4,0,0.0,2,1,1500.0,7.0
451,0,9,6,2,4,0,0.0,2,3,1650.0,7.0
452,0,15,5,22,4,0,0.0,1,1,250.5,7.0
453,0,29,5,5,4,0,0.0,1,0,800.0,7.0
454,0,28,5,15,4,0,0.0,1,6,1653.0,7.0
455,0,3,5,5,4,0,0.0,2,4,1775.0,7.0
456,0,30,5,21,4,0,0.0,1,0,1800.0,7.0
457,0,3,5,5,4,10,0.0,2,3,1775.0305449954915,7.0
458,0,11,4,4,0,0,0.0,2,5,1450.0,7.0
459,0,11,6,5,0,0,0.0,2,3,1350.0,7.0
460,0,9,5,4,4,0,0.0,2,1,1524.0,7.0
461,0,32,4,9,0,0,0.0,1,0,1775.0305449954915,7.0
462,0,28,5,2,4,0,0.0,2,1,1800.0,7.0
463,0,9,4,2,4,0,0.0,2,2,1310.64,7.0
464,0,19,4,27,4,0,0.0,2,2,1500.0,7.0
465,0,19,3,27,4,3,0.0,2,8,532.0,7.0
466,0,19,3,16,4,0,0.0,2,10,1089.0,7.0
467,0,3,3,5,4,1,0.0,2,2,1775.0,7.0
468,0,19,3,27,4,0,0.0,2,5,700.0,7.0
469,0,3,3,5,4,0,0.0,0,0,1750.0,7.0
470,0,19,3,27,4,0,0.0,2,5,1380.0,7.0
471,0,0,3,14,0,0,0.0,2,1,1000.0,7.0
472,0,0,3,14,0,0,0.0,2,4,950.0,7.0
473,0,9,3,2,4,0,0.0,2,10,1402.08,7.0
474,0,0,2,14,3,0,0.0,0,3,1000.0,7.0
475,0,0,2,5,4,0,0.0,2,2,900.0,7.0
476,0,7,2,5,4,0,0.0,2,3,1200.0,7.0
477,0,8,3,5,4,0,0.0,2,0,1850.0,7.0
478,0,3,7,5,4,0,1.0,2,4,1799.0,7.0
479,0,3,7,5,4,1,2.0,2,5,1775.0305449954915,7.0
480,0,0,6,28,2,0,2.0,1,2,905.0,7.0
481,0,0,7,28,0,0,0.0,2,3,1.0,7.0
482,0,27,6,27,0,0,0.0,2,0,750.0,7.0
483,0,0,6,14,0,0,0.0,2,13,1775.0305449954915,7.0
484,0,0,6,2,4,0,0.0,2,1,1200.0,7.0
485,0,4,5,4,4,0,0.0,2,3,1300.0,7.0
486,0,32,4,9,0,0,0.0,1,8,1775.0305449954915,7.0
487,0,27,5,27,1,0,0.0,2,0,1300.0,7.0
488,0,32,3,9,0,0,0.0,1,0,1775.0305449954915,7.0
489,0,19,3,15,4,0,0.0,2,1,1400.0,7.0
490,0,32,3,9,0,1,0.0,2,4,1775.0305449954915,7.0
491,0,32,3,9,4,0,0.0,2,0,1775.0305449954915,7.0
492,0,3,3,5,4,0,0.0,2,0,1775.0,7.0
493,0,3,1,5,4,1,0.0,2,3,1880.0,7.0
494,0,13,1,5,4,0,0.0,2,0,1350.0,7.0
495,0,9,3,5,4,0,0.0,2,1,1775.0305449954915,7.0
496,0,0,9,2,0,0,0.0,2,4,890.0,7.0
497,0,0,7,2,0,0,3.0,2,5,894.0,7.0
498,0,0,7,2,0,0,2.0,1,3,872.0,7.0
499,0,30,6,2,4,0,0.0,2,6,1473.0,7.0
500,0,30,6,2,0,0,5.0,2,8,1645.0,7.0
501,0,3,7,5,4,0,0.0,2,4,442.0,7.0
502,0,34,5,5,1,0,0.0,2,0,1550.0,7.0
503,0,9,6,4,4,0,0.0,2,3,1550.0,7.0
504,0,9,6,4,4,0,0.0,2,2,1371.6,7.0
505,0,9,6,2,4,0,0.0,2,2,1500.0,7.0
506,0,0,5,4,0,0,0.0,2,0,1000.0,7.0
507,0,27,5,27,4,0,0.0,2,0,1200.0,7.0
508,0,30,4,21,4,0,0.0,2,0,1800.0,7.0
509,0,33,4,15,4,0,0.0,1,0,853.44,7.0
510,0,9,5,2,4,1,0.0,2,0,1500.0,7.0
511,0,4,4,4,4,0,0.0,2,3,1200.0,7.0
512,0,0,5,28,3,0,0.0,1,4,1250.0,7.0
513,0,3,4,5,4,1,0.0,2,1,1775.0,7.0
514,0,3,4,5,4,0,0.0,2,0,1750.0,7.0
515,0,3,4,5,0,0,0.0,2,1,1000.0,7.0
516,0,3,4,5,0,0,0.0,2,2,1000.0,7.0
517,0,3,3,5,4,1,0.0,2,2,1775.0,7.0
518,0,19,3,27,4,0,0.0,2,20,750.0,7.0
519,0,19,3,27,3,0,0.0,2,7,1200.0,7.0
520,0,19,3,2,4,5,0.0,2,8,1200.0,7.0
521,0,3,3,0,0,1,0.0,2,4,1775.0305449954915,7.0
522,0,3,3,5,4,0,0.0,2,4,1625.0,7.0
523,0,3,3,5,4,0,0.0,2,0,1750.0,7.0
524,0,9,3,2,4,0,0.0,2,2,1371.6,7.0
525,0,3,2,5,4,0,0.0,1,0,1775.0,7.0
526,0,29,2,5,4,0,0.0,2,0,1775.0305449954915,7.0
527,0,3,3,5,4,0,0.0,2,1,1450.0,7.0
528,0,32,3,5,4,0,0.0,2,0,1775.0305449954915,7.0
529,0,32,3,5,4,0,0.0,2,1,1775.0305449954915,7.0
530,0,3,2,5,4,0,0.0,2,2,1800.0,7.0
531,0,21,1,5,4,0,0.0,2,0,1775.0305449954915,7.0
532,0,29,3,5,4,0,0.0,2,0,1775.0305449954915,7.0
533,0,0,9,2,0,0,0.0,2,0,890.0,7.0
534,0,7,8,2,4,0,0.0,2,1,1350.0,7.0
535,0,3,8,5,4,0,0.0,2,1,1500.0,7.0
536,0,27,7,5,0,31,0.0,2,0,350.0,7.0
537,0,8,7,6,4,1,0.0,1,20,2000.0,7.0
538,0,27,5,27,0,0,0.0,2,9,775.0,7.0
539,0,25,6,15,4,0,0.0,0,1,1200.0,7.0
540,0,25,5,15,4,0,0.0,1,0,1600.0,7.0
541,0,19,6,27,0,0,0.0,0,3,1059.0,7.0
542,0,19,6,2,4,2,0.0,1,8,1300.0,7.0
543,0,0,6,13,3,0,0.0,2,16,11000.0,7.0
544,0,30,4,21,4,0,0.0,2,0,1650.0,7.0
545,0,30,4,21,4,0,0.0,2,4,1400.0,7.0
546,0,9,5,2,4,0,0.0,2,1,1500.0,7.0
547,0,9,5,5,0,0,0.0,2,2,1500.0,7.0
548,0,9,3,5,4,0,0.0,2,4,1775.0305449954915,7.0
549,0,3,4,5,4,0,0.0,2,2,1900.0,7.0
550,0,3,4,5,0,0,0.0,1,0,1750.0,7.0
551,0,9,4,2,4,0,0.0,2,2,1706.88,7.0
552,0,3,4,15,4,3,0.0,2,5,1450.0,7.0
553,0,19,3,27,0,0,0.0,2,4,1248.0,7.0
554,0,34,3,15,0,0,0.0,2,17,1040.0,7.0
555,0,19,3,27,4,1,0.0,2,4,1400.0,7.0
556,0,32,3,9,4,0,0.0,2,0,1775.0305449954915,7.0
557,0,3,2,5,4,0,0.0,2,0,1450.0,7.0
558,0,29,3,5,4,0,0.0,2,0,1775.0305449954915,7.0
559,0,15,8,22,4,0,0.0,2,3,1754.0,7.0
560,0,9,8,2,4,1,1.0,2,2,1700.0,7.0
561,0,0,6,28,2,0,2.0,1,2,905.0,7.0
562,0,7,7,17,4,0,0.0,2,4,1250.0,7.0
563,0,26,6,2,4,0,0.0,1,0,1900.0,7.0
564,0,34,5,15,1,11,0.0,2,0,1040.0,7.0
565,0,9,6,2,4,0,0.0,2,2,1219.2,7.0
566,0,0,6,4,0,2,0.0,2,6,900.0,7.0
567,0,3,5,15,4,0,0.0,2,1,1600.0,7.0
568,0,31,5,15,1,0,0.0,2,9,1200.0,7.0
569,0,9,5,2,4,0,0.0,2,4,1500.0,7.0
570,0,3,4,27,0,4,0.0,2,4,1800.0,7.0
571,0,3,4,5,4,0,0.0,2,3,1775.0,7.0
572,0,28,3,0,4,0,0.0,2,5,1400.0,7.0
573,0,19,3,5,4,2,0.0,2,10,1550.0,7.0
574,0,19,3,2,4,0,0.0,0,7,1250.0,7.0
575,0,9,3,2,4,0,0.0,2,10,1310.64,7.0
576,0,19,3,27,4,0,0.0,2,2,1380.0,7.0
577,0,7,2,5,4,1,0.0,2,3,1200.0,7.0
578,0,9,3,5,4,0,1.0,2,3,1100.0,7.0
579,0,9,8,5,4,0,0.0,2,8,1800.0,7.0
580,0,9,8,2,4,0,0.0,2,4,1700.0,7.0
581,0,9,8,2,4,0,0.0,2,1,1219.2,7.0
582,0,9,8,2,4,0,0.0,2,1,1219.2,7.0
583,0,13,8,24,1,0,0.0,0,15,1500.0,7.0
584,0,9,8,2,4,0,0.0,2,0,157.8864,7.0
585,0,27,7,28,0,0,0.0,2,0,650.0,7.0
586,0,7,8,2,4,0,0.0,2,4,1250.0,7.0
587,0,4,7,5,4,0,0.0,1,1,1850.0,7.0
588,0,11,8,5,0,0,1.0,2,6,1400.0,7.0
589,0,0,6,28,2,0,2.0,1,1,905.0,7.0
590,0,2,6,3,0,0,0.0,2,0,1100.0,7.0
591,0,2,6,3,4,0,0.0,2,2,1500.0,7.0
592,0,3,5,5,4,0,0.0,0,2,1775.0,7.0
593,0,17,5,8,4,0,0.0,1,0,1442.0,7.0
594,0,9,5,17,4,0,0.0,2,2,1524.0,7.0
595,0,3,5,27,4,0,0.0,2,0,165.0,7.0
596,0,32,4,9,0,6,0.0,0,0,1775.0305449954915,7.0
597,0,32,4,9,0,0,0.0,2,0,1775.0305449954915,7.0
598,0,3,4,5,4,0,0.0,2,2,1300.0,7.0
599,0,19,4,27,4,0,0.0,2,6,1550.0,7.0
600,0,19,3,27,4,0,0.0,2,0,1200.0,7.0
601,0,19,3,27,0,1,0.0,2,4,1200.0,7.0
602,0,3,3,5,4,0,0.0,0,0,1625.0,7.0
603,0,3,3,5,4,0,0.0,2,3,1775.0,7.0
604,0,32,3,9,4,0,0.0,2,0,1775.0305449954915,7.0
605,0,22,3,4,4,0,0.0,2,4,1100.0,7.0
606,0,32,3,5,4,0,0.0,2,2,1775.0305449954915,7.0
607,0,0,9,2,0,0,0.0,2,4,890.0,7.0
608,0,0,7,2,0,0,2.0,1,3,934.0,7.0
609,0,16,6,3,4,0,0.0,1,0,1300.0,7.0
610,0,7,7,17,4,0,0.0,2,7,1200.0,7.0
611,0,19,7,5,4,0,2.0,2,3,1300.0,7.0
612,0,3,6,5,4,1,0.0,2,9,1775.0305449954915,7.0
613,0,0,7,28,0,0,0.0,2,0,1.0,7.0
614,0,0,5,4,0,0,0.0,2,9,1775.0305449954915,7.0
615,0,28,5,15,4,0,0.0,2,0,1700.0,7.0
616,0,28,5,2,4,0,0.0,2,4,1550.0,7.0
617,0,27,5,27,4,0,0.0,2,0,1200.0,7.0
618,0,19,5,27,0,0,0.0,2,0,1296.0,7.0
619,0,30,4,21,4,0,0.0,2,0,1650.0,7.0
620,0,27,5,27,4,0,0.0,2,0,1240.0,7.0
621,0,29,4,5,4,0,0.0,1,0,1500.0,7.0
622,0,3,3,5,4,0,0.0,1,3,1800.0,7.0
623,0,7,3,15,4,0,0.0,2,17,1775.0305449954915,7.0
624,0,9,3,5,4,0,0.0,2,0,1500.0,7.0
625,0,29,3,15,4,0,0.0,1,0,1775.0305449954915,7.0
626,0,19,3,15,4,0,0.0,2,2,1100.0,7.0
627,0,19,3,27,4,0,0.0,2,0,950.0,7.0
628,0,3,2,5,4,0,0.0,2,0,3850.0,7.0
629,0,32,3,5,4,2,0.0,2,0,1775.0305449954915,7.0
630,0,19,2,1,4,0,0.0,2,1,1400.0,7.0
631,0,3,1,5,4,0,0.0,2,3,1800.0,7.0
632,0,3,1,5,4,0,0.0,2,2,1775.0305449954915,7.0
633,0,9,8,2,4,0,1.0,2,2,1219.2,7.0
634,0,27,7,27,2,0,5.0,2,0,1050.0,7.0
635,0,0,7,5,2,0,0.0,2,7,1775.0305449954915,7.0
636,0,27,8,5,4,0,0.0,0,0,200.0,7.0
637,0,0,7,5,4,1,9.0,2,2,1775.0305449954915,7.0
638,0,13,6,27,3,0,0.0,0,6,1250.0,7.0
639,0,29,5,5,4,0,0.0,2,0,800.0,7.0
640,0,29,5,5,4,0,0.0,0,1,1450.0,7.0
641,0,28,5,15,4,0,0.0,2,1,1317.0,7.0
642,0,30,4,21,0,0,0.0,2,0,1650.0,7.0
643,0,4,4,4,4,0,0.0,2,3,1300.0,7.0
644,0,19,5,5,4,0,0.0,2,11,1775.0305449954915,7.0
645,0,9,3,5,0,0,0.0,0,4,1775.0305449954915,7.0
646,0,3,4,5,4,0,0.0,0,3,1750.0,7.0
647,0,3,3,5,4,0,0.0,2,3,1750.0,7.0
648,0,3,4,5,4,0,0.0,2,0,1750.0,7.0
649,0,19,3,27,4,0,0.0,2,6,1250.0,7.0
650,0,19,3,27,4,0,0.0,2,0,1150.0,7.0
651,0,3,3,5,4,2,0.0,2,2,1775.0,7.0
652,0,0,2,14,4,0,0.0,2,4,975.0,7.0
653,0,0,9,2,0,0,0.0,2,4,890.0,7.0
654,0,13,8,15,4,0,0.0,2,5,1250.0,7.0
655,0,11,8,5,4,0,0.0,2,4,1400.0,7.0
656,0,9,7,2,4,0,2.0,2,2,1219.2,7.0
657,0,29,5,5,4,0,0.0,2,0,800.0,7.0
658,0,29,5,5,4,0,0.0,2,0,1450.0,7.0
659,0,28,5,15,4,0,0.0,2,1,1600.0,7.0
660,0,28,5,15,4,0,0.0,1,3,1775.0305449954915,7.0
661,0,19,4,15,4,0,0.0,2,1,1600.0,7.0
662,0,0,5,28,3,0,0.0,1,0,1260.0,7.0
663,0,9,4,2,4,0,0.0,2,4,1310.64,7.0
664,0,3,4,5,4,0,0.0,2,1,1750.0,7.0
665,0,9,4,2,4,0,0.0,2,0,1310.64,7.0
666,0,19,3,27,4,0,0.0,2,10,1679.0,7.0
667,0,19,3,27,4,0,0.0,2,5,1100.0,7.0
668,0,19,3,27,3,0,0.0,2,2,1650.0,7.0
669,0,9,3,5,0,0,0.0,2,5,1775.0305449954915,7.0
670,0,0,3,2,3,0,0.0,0,4,1250.0,7.0
671,0,3,3,5,4,1,0.0,2,3,1775.0,7.0
672,0,32,3,9,4,2,0.0,2,3,1775.0305449954915,7.0
673,0,9,3,5,4,1,0.0,2,14,1600.0,7.0
674,0,11,8,15,4,0,1.0,2,6,1500.0,7.0
675,0,9,8,2,4,0,1.0,2,2,1700.0,7.0
676,0,9,7,2,4,0,0.0,2,0,1700.0,7.0
677,0,9,8,2,4,0,0.0,2,0,157.8864,7.0
678,0,9,8,5,4,0,2.0,2,3,1775.0305449954915,7.0
679,0,3,7,5,4,0,0.0,2,1,1600.0,7.0
680,0,2,6,3,4,0,0.0,2,0,1600.0,7.0
681,0,0,7,5,4,0,1.0,2,0,1775.0305449954915,7.0
682,0,28,7,20,4,0,0.0,2,7,2285.0,7.0
683,0,0,7,28,0,0,0.0,2,0,1.0,7.0
684,0,9,4,5,4,0,0.0,2,0,1400.0,7.0
685,0,19,5,27,4,0,0.0,2,0,1296.0,7.0
686,0,0,3,4,3,0,0.0,0,1,1000.0,7.0
687,0,24,4,5,4,0,0.0,2,3,1775.0305449954915,7.0
688,0,0,5,28,0,0,0.0,2,0,1260.0,7.0
689,0,19,4,2,4,0,0.0,2,0,1170.0,7.0
690,0,11,3,5,4,0,0.0,2,2,1775.0305449954915,7.0
691,0,3,4,5,4,0,0.0,2,9,1775.0,7.0
692,0,19,4,27,4,0,0.0,2,5,1560.0,7.0
693,0,19,3,27,3,0,0.0,2,2,1400.0,7.0
694,0,19,3,27,4,0,0.0,2,9,1300.0,7.0
695,0,19,3,5,4,0,0.0,2,1,1170.0,7.0
696,0,19,3,27,4,0,0.0,2,0,1300.0,7.0
697,0,19,3,16,4,0,0.0,2,6,1350.0,7.0
698,0,19,3,5,4,0,0.0,2,0,1150.0,7.0
699,0,19,3,2,4,0,0.0,2,4,1250.0,7.0
700,0,19,3,27,4,0,0.0,1,0,1450.0,7.0
701,0,3,3,5,0,0,0.0,2,2,442.0,7.0
702,0,0,3,0,0,0,0.0,0,2,1775.0305449954915,7.0
703,0,3,2,5,4,0,0.0,2,2,1750.0,7.0
704,0,3,2,5,4,0,0.0,2,1,1750.0,7.0
705,0,11,8,5,4,0,1.0,2,8,1396.0,7.0
706,0,0,7,4,0,0,3.0,2,11,982.0,7.0
707,0,0,8,5,0,0,4.0,2,14,1775.0305449954915,7.0
708,0,0,7,2,0,0,2.0,1,3,934.0,7.0
709,0,4,6,5,4,6,1.0,1,3,1850.0,7.0
710,0,4,6,4,4,0,2.0,2,0,1550.0,7.0
711,0,2,6,3,2,0,6.0,2,2,1580.0,7.0
712,0,0,7,2,0,0,0.0,2,0,1268.0,7.0
713,0,0,6,14,0,0,0.0,2,10,1775.0305449954915,7.0
714,0,9,6,2,4,0,0.0,2,6,1676.4,7.0
715,0,17,5,8,4,0,0.0,2,0,1450.0,7.0
716,0,0,6,2,0,0,0.0,0,0,1100.0,7.0
717,0,9,5,17,4,0,0.0,2,3,1524.0,7.0
718,0,19,5,5,4,0,0.0,2,0,1775.0305449954915,7.0
719,0,3,4,5,4,0,0.0,2,2,1300.0,7.0
720,0,27,5,27,3,0,0.0,2,0,200.0,7.0
721,0,27,5,27,4,0,0.0,2,0,600.0,7.0
722,0,9,4,2,4,2,0.0,2,1,1310.64,7.0
723,0,3,4,5,4,0,0.0,2,1,1750.0,7.0
724,0,19,4,27,4,0,0.0,2,3,1300.0,7.0
725,0,4,3,5,4,0,0.0,2,14,1775.0305449954915,7.0
726,0,9,3,2,4,0,0.0,2,3,1752.6,7.0
727,0,19,3,27,0,1,0.0,2,8,441.0,7.0
728,0,19,3,2,4,0,0.0,2,9,1170.0,7.0
729,0,9,3,2,4,2,0.0,2,5,1310.64,7.0
730,0,0,3,14,0,0,0.0,2,2,1100.0,7.0
731,0,19,3,27,4,0,0.0,2,0,1300.0,7.0
732,0,0,3,14,4,0,0.0,2,2,950.0,7.0
733,0,3,3,5,0,0,0.0,2,0,442.0,7.0
734,0,0,3,4,4,2,6.0,2,10,1100.0,7.0
735,0,27,8,5,4,0,0.0,0,0,1775.0305449954915,7.0
736,0,9,7,17,4,0,2.0,2,2,1450.0,7.0
737,0,0,7,28,0,0,0.0,2,9,1.0,7.0
738,0,7,5,2,4,0,0.0,2,0,1500.0,7.0
739,0,11,6,4,4,0,0.0,2,2,1350.0,7.0
740,0,17,5,8,4,0,0.0,0,0,1180.0,7.0
741,0,0,6,2,0,0,0.0,2,0,1100.0,7.0
742,0,27,5,27,4,0,0.0,2,0,650.0,7.0
743,0,19,4,14,4,0,0.0,0,4,1338.0,7.0
744,0,32,4,9,0,0,0.0,1,1,1775.0305449954915,7.0
745,0,19,3,2,4,3,0.0,2,8,533.0,7.0
746,0,9,3,2,4,0,0.0,2,2,1390.8024,7.0
747,0,19,3,2,4,0,0.0,2,3,1170.0,7.0
748,0,19,3,27,4,0,0.0,2,13,1250.0,7.0
749,0,7,3,15,4,2,0.0,2,5,1775.0305449954915,7.0
750,0,19,3,27,4,0,0.0,2,0,1100.0,7.0
751,0,19,3,27,4,0,0.0,2,3,900.0,7.0
752,0,3,3,5,4,0,0.0,2,1,1750.0,7.0
753,0,3,3,5,4,0,0.0,2,0,1775.0,7.0
754,0,0,3,0,0,0,0.0,2,1,1775.0305449954915,7.0
755,0,3,3,5,4,0,0.0,2,2,1775.0305449954915,7.0
756,0,0,7,2,0,0,1.0,2,5,934.0,7.0
757,0,11,6,5,4,0,1.0,1,2,1500.0,7.0
758,0,21,3,5,4,0,0.0,2,1,1000.0,7.0
759,0,28,6,2,4,1,0.0,2,6,1650.0,7.0
760,0,28,7,15,4,0,0.0,2,1,1600.0,7.0
761,0,0,7,28,0,0,0.0,2,1,1.0,7.0
762,0,29,5,5,4,0,0.0,1,0,800.0,7.0
763,0,11,6,4,4,0,0.0,2,2,1350.0,7.0
764,0,9,5,2,4,0,0.0,0,4,1500.0,7.0
765,0,0,5,14,0,0,0.0,2,1,1775.0305449954915,7.0
766,0,28,5,15,4,0,0.0,2,1,1700.0,7.0
767,0,19,4,15,4,0,0.0,2,0,1100.0,7.0
768,0,19,4,15,4,1,0.0,2,1,1400.0,7.0
769,0,27,5,27,1,0,0.0,2,0,1200.0,7.0
770,0,27,3,27,4,0,0.0,2,0,800.0,7.0
771,0,3,4,5,4,0,0.0,1,1,1750.0,7.0
772,0,19,3,27,4,1,0.0,2,9,1144.0,7.0
773,0,9,3,5,4,0,0.0,2,2,1350.0,7.0
774,0,19,3,27,4,0,0.0,2,4,1000.0,7.0
775,0,19,3,27,4,0,0.0,2,1,1200.0,7.0
776,0,3,1,5,4,0,0.0,2,0,1800.0,7.0
777,0,13,8,2,4,0,0.0,2,3,1300.0,7.0
778,0,3,7,5,4,0,7.0,2,6,1775.0305449954915,7.0
779,0,0,7,2,0,0,1.0,2,3,894.0,7.0
780,0,0,7,28,0,0,0.0,2,1,1.0,7.0
781,0,4,6,5,4,0,0.0,0,0,1300.0,7.0
782,0,28,5,2,4,0,0.0,2,5,1500.0,7.0
783,0,28,5,15,4,0,0.0,2,3,1600.0,7.0
784,0,3,4,5,4,1,0.0,2,0,1775.0305449954915,7.0
785,0,4,4,5,4,0,0.0,2,2,13.0,7.0
786,0,32,3,9,0,0,0.0,1,0,1775.0305449954915,7.0
787,0,19,3,27,4,0,0.0,2,7,1300.0,7.0
788,0,19,3,27,4,3,0.0,2,13,1800.0,7.0
789,0,19,3,27,4,0,0.0,2,11,1250.0,7.0
790,0,34,3,15,0,0,0.0,2,2,1040.0,7.0
791,0,19,3,27,4,0,0.0,2,1,1250.0,7.0
792,0,32,3,9,4,0,0.0,2,2,1775.0305449954915,7.0
793,0,3,2,5,4,1,0.0,2,5,1600.0,7.0
794,0,11,8,5,4,0,0.0,2,1,1600.0,7.0
795,0,11,7,5,0,0,1.0,2,7,1600.0,7.0
796,0,0,7,2,0,0,2.0,2,3,944.0,7.0
797,0,28,6,15,4,0,0.0,2,20,1650.0,7.0
798,0,16,6,15,4,0,0.0,0,0,1250.0,7.0
799,0,28,5,15,4,0,0.0,2,3,1350.0,7.0
800,0,17,5,8,4,0,0.0,1,1,2500.0,7.0
801,0,27,4,27,4,0,0.0,2,0,600.0,7.0
802,0,29,4,5,4,0,0.0,2,0,800.0,7.0
803,0,4,4,4,4,0,0.0,2,4,1300.0,7.0
804,0,11,5,5,4,0,0.0,2,5,1400.0,7.0
805,0,3,4,5,4,0,0.0,2,1,1900.0,7.0
806,0,27,3,27,4,0,0.0,1,0,650.0,7.0
807,0,0,3,14,0,0,0.0,0,0,1038.5,7.0
808,0,19,3,27,4,0,0.0,2,1,940.0,7.0
809,0,0,3,14,0,0,0.0,2,1,1000.0,7.0
810,0,0,3,4,3,0,0.0,0,1,1050.0,7.0
811,0,9,3,2,0,0,0.0,2,3,1775.0305449954915,7.0
812,0,0,3,14,3,0,0.0,2,2,950.0,7.0
813,0,9,3,2,4,0,0.0,2,10,1402.08,7.0
814,0,3,3,5,4,0,0.0,2,2,1775.0,7.0
815,0,9,8,2,4,0,0.0,2,1,1901.0,7.0
816,0,9,8,2,4,0,2.0,2,0,1219.2,7.0
817,0,11,8,5,4,0,0.0,2,1,1400.0,7.0
818,0,0,8,4,0,0,0.0,2,4,1020.0,7.0
819,0,7,5,2,4,0,0.0,2,2,1250.0,7.0
820,0,9,6,4,4,0,0.0,2,7,1550.0,7.0
821,0,28,5,15,4,0,0.0,2,4,1877.0,7.0
822,0,21,4,5,4,3,0.0,2,4,1775.0305449954915,7.0
823,0,35,5,22,4,1,0.0,2,3,1250.0,7.0
824,0,11,3,5,4,0,0.0,2,0,1775.0305449954915,7.0
825,0,27,3,27,1,0,0.0,2,0,1000.0,7.0
826,0,19,4,2,4,0,0.0,2,6,1300.0,7.0
827,0,19,3,27,3,2,0.0,2,7,981.0,7.0
828,0,19,3,14,4,2,0.0,2,8,690.0,7.0
829,0,19,3,15,4,0,0.0,2,4,1650.0,7.0
830,0,19,3,2,4,0,0.0,2,0,1000.0,7.0
831,0,0,3,14,0,0,0.0,2,3,1100.0,7.0
832,0,3,1,5,4,0,0.0,2,1,1600.0,7.0
833,0,9,8,2,4,1,0.0,2,1,157.8864,7.0
834,0,4,7,4,2,1,0.0,2,4,1900.0,7.0
835,0,0,7,14,0,0,1.0,2,3,973.0,7.0
836,0,13,6,15,1,0,1.0,2,0,1250.0,7.0
837,0,9,6,2,4,2,0.0,2,6,3280.0,7.0
838,0,0,7,28,0,0,0.0,2,1,1.0,7.0
839,0,0,7,28,0,0,0.0,2,0,1.0,7.0
840,0,20,6,4,4,0,0.0,2,2,4001.0,7.0
841,0,19,6,4,4,0,0.0,2,7,1425.0,7.0
842,0,11,6,4,4,0,0.0,2,1,1400.0,7.0
843,0,4,6,5,4,0,0.0,2,0,1300.0,7.0
844,0,27,5,27,4,0,0.0,2,0,700.0,7.0
845,0,13,5,27,1,2,0.0,2,6,1300.0,7.0
846,0,17,5,8,4,0,0.0,2,0,1556.0,7.0
847,0,0,6,2,0,0,0.0,2,0,1100.0,7.0
848,0,11,5,5,0,0,0.0,2,4,1350.0,7.0
849,0,19,5,27,4,0,0.0,2,0,1550.0,7.0
850,0,3,4,5,4,2,0.0,1,0,1775.0,7.0
851,0,32,3,9,0,1,0.0,1,1,1775.0305449954915,7.0
852,0,0,3,2,3,0,0.0,1,0,1250.0,7.0
853,0,9,4,2,4,0,0.0,2,1,1310.64,7.0
854,0,19,3,2,4,0,0.0,2,2,1500.0,7.0
855,0,19,3,27,3,0,0.0,2,10,1250.0,7.0
856,0,0,2,14,4,0,0.0,2,2,925.0,7.0
857,0,3,2,5,4,0,0.0,2,0,1700.0,7.0
858,0,32,3,5,4,3,0.0,2,12,1775.0305449954915,7.0
859,0,9,8,2,4,0,1.0,2,1,1700.0,7.0
860,0,34,5,5,4,0,0.0,1,0,1040.0,7.0
861,0,28,5,15,4,0,0.0,1,4,1600.0,7.0
862,0,0,4,5,0,0,0.0,1,1,1775.0305449954915,7.0
863,0,19,3,2,4,2,0.0,2,9,774.0,7.0
864,0,19,3,14,4,0,0.0,2,23,1250.0,7.0
865,0,19,3,27,4,0,0.0,2,1,1100.0,7.0
866,0,19,3,5,4,10,0.0,2,14,1550.0,7.0
867,0,19,3,27,4,0,0.0,2,1,1650.0,7.0
868,0,3,2,5,4,0,0.0,2,1,1750.0,7.0
869,0,3,3,5,4,0,0.0,2,0,1775.0,7.0
870,0,0,9,2,0,0,0.0,2,5,890.0,7.0
871,0,9,8,2,4,0,0.0,2,1,1700.0,7.0
872,0,9,8,2,4,0,1.0,2,3,1219.2,7.0
873,0,11,7,4,4,0,0.0,0,2,1450.0,7.0
874,0,28,7,5,4,0,0.0,2,1,1800.0,7.0
875,0,21,3,5,4,0,0.0,2,1,1775.0305449954915,7.0
876,0,3,7,5,4,0,1.0,2,1,1775.0305449954915,7.0
877,0,0,7,28,0,0,0.0,2,0,1.0,7.0
878,0,28,5,15,4,0,0.0,2,0,1500.0,7.0
